Flight_ID,Airline,Departure_Airport,Arrival_Airport,Flight_Date,Scheduled_Departure_Time,Actual_Departure_Delay_Min,Scheduled_Arrival_Time,Arrival_Delay_Min,Flight_Duration_Min,Distance_KM,Weather_Condition,Delay_Reason,Gate_Number,Terminal,Passenger_Count,Day_of_Week,Month,On_Time_Status
FL2074,SpiceJet,HYD,BLR,17-05-2024,23:08:38,77,08:03:59,109,213,4485,Cloudy,Late Aircraft,G14,T1,248,Sunday,October,Delayed
FL2075,Emirates,SIN,MAA,11-02-2026,06:01:37,160,08:52:04,175,180,600,Clear,Late Aircraft,G20,T2,112,Monday,March,Delayed
FL2076,IndiGo,BOM,BLR,28-01-2026,08:47:27,179,18:07:48,172,312,4293,Storm,Security,G11,T1,51,Thursday,June,Delayed
FL2077,IndiGo,BOM,BLR,01-03-2025,06:21:13,141,17:44:44,174,345,1463,Cloudy,Late Aircraft,G26,T1,93,Friday,September,Delayed
FL2078,Qatar Airways,BLR,SIN,20-04-2025,09:02:41,160,18:33:50,162,137,2051,Fog,Technical,G34,T1,285,Monday,September,Delayed
FL2079,Emirates,SIN,CCU,13-08-2024,03:25:03,25,02:19:52,35,125,3093,Clear,Security,G9,T2,136,Tuesday,August,Delayed
FL2080,Akasa Air,CCU,HYD,06-11-2025,10:14:30,78,22:16:38,80,338,1599,Cloudy,Weather,G46,T3,232,Wednesday,July,Delayed
FL2081,Qatar Airways,MAA,DXB,17-04-2025,18:08:29,11,05:45:35,40,159,377,Storm,Air Traffic,G16,T2,211,Wednesday,January,On-Time
FL2082,SpiceJet,HYD,MAA,09-05-2024,09:19:08,43,17:29:26,78,193,2296,Fog,Crew Issue,G36,T3,327,Monday,April,Delayed
FL2083,Vistara,SIN,CCU,30-10-2025,01:14:15,17,09:39:35,18,239,4518,Storm,Air Traffic,G30,T1,100,Sunday,December,Delayed
FL2084,Vistara,DXB,CCU,29-04-2026,10:41:18,70,03:51:01,91,107,2097,Rain,Security,G20,T3,204,Monday,March,Delayed
FL2085,Vistara,BLR,MAA,02-10-2025,09:31:48,52,19:52:19,84,194,742,Cloudy,Air Traffic,G5,T1,60,Friday,July,Delayed
FL2086,Vistara,BOM,DEL,25-07-2025,10:31:23,142,15:47:32,134,128,834,Fog,Crew Issue,G37,T1,58,Friday,August,Delayed
FL2087,Air India,MAA,BOM,17-02-2025,05:02:47,14,15:58:51,6,152,4800,Storm,Air Traffic,G8,T3,198,Thursday,January,On-Time
FL2088,Akasa Air,HYD,SIN,29-01-2026,23:47:48,120,19:40:54,120,165,771,Fog,Crew Issue,G35,T3,168,Saturday,August,Delayed
FL2089,Qatar Airways,BLR,DEL,22-11-2024,21:50:30,13,15:18:12,16,325,4023,Clear,Technical,G38,T2,168,Wednesday,November,On-Time
FL2090,Emirates,SIN,DEL,11-09-2024,06:33:29,33,05:26:47,63,69,2236,Fog,Crew Issue,G17,T1,272,Thursday,December,Delayed
FL2091,IndiGo,BLR,DEL,06-08-2025,01:12:15,114,14:08:10,104,327,1170,Fog,Crew Issue,G4,T1,155,Friday,December,Delayed
FL2092,Vistara,CCU,HYD,09-09-2025,14:36:01,84,17:03:03,95,180,3503,Cloudy,Crew Issue,G18,T2,246,Saturday,November,Delayed
FL2093,Qatar Airways,SIN,CCU,10-11-2024,02:10:56,18,07:51:15,9,71,629,Clear,Air Traffic,G34,T3,311,Saturday,October,Delayed
FL2094,SpiceJet,DEL,SIN,24-12-2024,02:21:14,135,22:44:44,135,199,2867,Rain,Security,G11,T1,173,Tuesday,June,Delayed
FL2095,Air India,SIN,CCU,25-06-2024,05:58:57,52,19:44:05,77,69,4864,Fog,Technical,G20,T1,161,Wednesday,June,Delayed
FL2096,SpiceJet,DXB,CCU,03-08-2025,05:31:40,7,02:09:42,32,312,1051,Clear,Air Traffic,G21,T2,198,Friday,November,On-Time
FL2097,Air India,BOM,CCU,08-06-2024,02:30:39,49,12:34:46,68,226,3391,Rain,Weather,G24,T3,184,Sunday,March,Delayed
FL2098,SpiceJet,CCU,SIN,07-09-2024,04:43:06,136,00:06:56,126,353,1569,Fog,Air Traffic,G44,T3,135,Saturday,December,Delayed
FL2099,Akasa Air,CCU,DEL,01-07-2024,21:36:31,43,16:27:10,42,204,541,Cloudy,Air Traffic,G38,T1,100,Monday,March,Delayed
FL2100,Qatar Airways,HYD,MAA,01-03-2026,04:24:23,9,14:25:55,6,307,369,Storm,Crew Issue,G21,T2,106,Tuesday,February,On-Time
FL2101,Akasa Air,BLR,BOM,16-08-2024,18:17:08,125,10:07:10,153,348,3079,Rain,Technical,G32,T3,347,Friday,December,Delayed
FL2102,Vistara,BOM,HYD,21-10-2024,10:38:21,26,01:48:59,25,169,1316,Clear,Weather,G42,T1,81,Monday,August,Delayed
FL2103,Emirates,CCU,MAA,21-12-2024,20:31:37,25,06:28:36,39,338,1037,Fog,Technical,G40,T2,336,Friday,September,Delayed
FL2104,Emirates,CCU,BOM,26-04-2026,01:36:00,63,19:51:09,59,291,4684,Fog,Weather,G21,T3,307,Sunday,February,Delayed
FL2105,Qatar Airways,BLR,BOM,26-04-2026,07:28:55,17,08:46:08,53,288,895,Rain,Late Aircraft,G35,T1,295,Wednesday,March,Delayed
FL2106,IndiGo,BLR,BOM,09-11-2025,05:45:45,145,12:33:16,180,313,2435,Storm,Late Aircraft,G8,T1,79,Monday,January,Delayed
FL2107,Vistara,SIN,DXB,07-10-2024,18:01:28,171,13:20:02,170,236,438,Clear,Technical,G2,T1,235,Monday,November,Delayed
FL2108,IndiGo,DEL,HYD,21-02-2025,09:40:11,163,08:53:47,185,72,4179,Fog,Weather,G25,T1,91,Wednesday,November,Delayed
FL2109,IndiGo,DEL,SIN,06-08-2024,04:04:41,146,08:23:47,153,288,1253,Clear,Security,G23,T1,300,Friday,April,Delayed
FL2110,SpiceJet,MAA,DXB,23-01-2026,09:40:28,53,19:49:37,58,199,845,Clear,Weather,G8,T1,67,Sunday,December,Delayed
FL2111,SpiceJet,HYD,CCU,14-01-2026,05:22:08,56,15:07:32,93,64,3781,Fog,Technical,G30,T3,231,Sunday,December,Delayed
FL2112,Akasa Air,BLR,CCU,07-05-2025,14:47:17,12,09:52:47,20,344,2963,Clear,Weather,G12,T3,157,Sunday,January,On-Time
FL2113,Air India,BLR,DXB,16-03-2026,13:20:58,155,23:38:40,162,136,3329,Fog,Technical,G12,T3,307,Monday,December,Delayed
FL2114,Akasa Air,BOM,MAA,02-08-2024,00:50:26,126,19:06:24,152,341,3459,Storm,Air Traffic,G12,T3,65,Friday,March,Delayed
FL2115,IndiGo,SIN,CCU,10-02-2026,14:10:45,150,22:55:20,179,313,628,Rain,Air Traffic,G32,T2,320,Thursday,April,Delayed
FL2116,IndiGo,BLR,HYD,18-01-2025,19:49:04,140,00:04:50,134,228,954,Fog,Weather,G42,T2,297,Monday,September,Delayed
FL2117,Qatar Airways,MAA,HYD,17-09-2024,18:47:44,126,01:28:47,122,99,3271,Fog,Late Aircraft,G32,T2,304,Friday,December,Delayed
FL2118,SpiceJet,DEL,BOM,16-12-2024,16:45:23,142,23:57:36,179,287,2176,Storm,Weather,G6,T2,114,Wednesday,August,Delayed
FL2119,Qatar Airways,HYD,DXB,13-01-2026,00:11:42,131,05:15:50,131,167,4421,Storm,Technical,G37,T3,200,Thursday,May,Delayed
FL2120,Qatar Airways,DXB,BOM,16-01-2025,21:28:09,84,00:58:00,121,296,1308,Clear,Crew Issue,G27,T3,200,Wednesday,March,Delayed
FL2121,Vistara,DEL,DXB,18-06-2025,21:03:27,122,16:48:13,127,248,554,Clear,Crew Issue,G4,T2,153,Friday,November,Delayed
FL2122,Air India,BOM,DEL,08-04-2026,23:17:03,79,01:29:49,99,359,4752,Storm,Crew Issue,G48,T3,269,Friday,February,Delayed
FL2123,SpiceJet,MAA,DEL,23-05-2024,08:44:07,8,12:17:06,9,303,4065,Rain,Air Traffic,G28,T1,148,Friday,July,On-Time
FL2124,Qatar Airways,BOM,MAA,08-04-2026,11:12:13,109,04:50:30,132,162,2965,Storm,Late Aircraft,G45,T2,107,Wednesday,December,Delayed
FL2125,Qatar Airways,HYD,SIN,27-08-2025,09:49:58,77,13:26:47,77,101,721,Storm,Air Traffic,G4,T2,230,Saturday,October,Delayed
FL2126,Akasa Air,DXB,BLR,28-07-2025,10:25:57,32,06:22:31,28,115,1523,Fog,Technical,G37,T2,305,Monday,February,Delayed
FL2127,Vistara,HYD,BLR,12-08-2025,18:11:15,50,00:01:04,49,230,954,Rain,Late Aircraft,G38,T1,310,Monday,February,Delayed
FL2128,IndiGo,DEL,SIN,20-07-2024,11:18:56,82,07:38:45,81,63,4285,Storm,Late Aircraft,G16,T1,341,Tuesday,July,Delayed
FL2129,SpiceJet,CCU,BOM,12-01-2026,20:22:32,24,00:11:48,36,157,1743,Cloudy,Security,G37,T1,58,Sunday,February,Delayed
FL2130,Vistara,SIN,DXB,27-02-2025,05:09:35,60,23:19:38,67,122,4386,Rain,Air Traffic,G34,T3,154,Thursday,August,Delayed
FL2131,SpiceJet,HYD,CCU,01-06-2024,13:28:38,3,21:01:26,21,314,4824,Cloudy,Security,G15,T1,77,Sunday,January,On-Time
FL2132,Vistara,DXB,DEL,18-04-2026,10:38:55,169,08:52:14,174,135,3440,Storm,Air Traffic,G34,T2,283,Thursday,August,Delayed
FL2133,Air India,DEL,BOM,20-12-2024,04:52:35,0,06:14:19,28,277,2715,Cloudy,Late Aircraft,G27,T2,223,Saturday,March,On-Time
FL2134,Air India,SIN,BLR,03-11-2024,03:14:35,169,18:59:11,197,149,4956,Fog,Late Aircraft,G38,T2,199,Thursday,February,Delayed
FL2135,Akasa Air,SIN,CCU,03-11-2025,13:41:50,131,05:56:57,169,118,1135,Cloudy,Security,G7,T2,264,Thursday,September,Delayed
FL2136,IndiGo,MAA,CCU,25-06-2025,19:49:22,129,07:52:46,167,291,546,Storm,Air Traffic,G31,T2,288,Friday,July,Delayed
FL2137,SpiceJet,CCU,SIN,26-04-2026,16:31:08,158,11:58:40,194,227,2907,Fog,Weather,G43,T1,147,Friday,January,Delayed
FL2138,SpiceJet,MAA,SIN,11-04-2026,20:22:57,176,14:18:44,191,139,3738,Fog,Late Aircraft,G13,T3,76,Monday,November,Delayed
FL2139,IndiGo,CCU,BLR,22-02-2026,17:44:06,157,22:11:30,182,254,3364,Storm,Air Traffic,G49,T2,125,Thursday,June,Delayed
FL2140,Air India,DEL,DXB,09-05-2024,15:28:17,54,01:53:56,64,255,4234,Rain,Technical,G44,T3,235,Wednesday,October,Delayed
FL2141,IndiGo,BOM,DXB,08-07-2024,11:24:56,86,19:14:10,95,266,2498,Fog,Weather,G28,T2,65,Tuesday,January,Delayed
FL2142,Vistara,CCU,DEL,18-06-2024,20:54:09,164,15:04:11,174,204,3357,Storm,Security,G37,T3,94,Thursday,May,Delayed
FL2143,Vistara,DEL,DXB,22-05-2025,01:27:54,145,21:15:58,148,121,2767,Cloudy,Weather,G36,T2,68,Thursday,October,Delayed
FL2144,Akasa Air,DXB,MAA,15-01-2026,09:11:06,108,18:15:35,141,66,4132,Clear,Crew Issue,G44,T1,166,Saturday,November,Delayed
FL2145,Vistara,BLR,MAA,12-05-2025,01:07:37,67,18:18:34,90,253,4450,Cloudy,Late Aircraft,G10,T2,91,Tuesday,October,Delayed
FL2146,Vistara,HYD,MAA,07-07-2025,10:47:29,40,06:42:44,42,290,752,Rain,Crew Issue,G10,T3,59,Sunday,February,Delayed
FL2147,SpiceJet,BLR,MAA,03-02-2025,01:26:22,101,17:21:58,117,187,3038,Clear,Air Traffic,G21,T3,242,Thursday,April,Delayed
FL2148,Qatar Airways,BOM,DXB,05-04-2026,02:45:41,91,20:27:06,129,290,3449,Cloudy,Weather,G21,T3,79,Wednesday,May,Delayed
FL2149,Qatar Airways,BOM,CCU,24-02-2026,07:48:23,48,14:46:00,46,204,4464,Cloudy,Crew Issue,G31,T2,345,Tuesday,June,Delayed
FL2150,Qatar Airways,BOM,DXB,17-11-2025,22:00:32,165,20:49:18,197,122,2494,Fog,Security,G36,T2,210,Thursday,November,Delayed
FL2151,Vistara,CCU,BOM,22-12-2024,17:39:38,140,08:35:40,143,156,745,Storm,Air Traffic,G29,T3,92,Friday,August,Delayed
FL2152,Emirates,MAA,DEL,02-10-2025,07:09:32,176,14:34:06,201,167,3637,Cloudy,Technical,G31,T3,311,Thursday,April,Delayed
FL2153,Emirates,SIN,MAA,06-10-2024,02:27:26,56,13:33:49,46,130,4325,Cloudy,Security,G27,T2,70,Friday,December,Delayed
FL2154,Air India,DEL,CCU,09-01-2025,07:45:36,91,14:32:30,96,297,1282,Fog,Crew Issue,G20,T1,231,Tuesday,March,Delayed
FL2155,Vistara,HYD,SIN,08-01-2026,02:29:10,24,06:05:22,41,64,2112,Storm,Air Traffic,G18,T1,247,Saturday,April,Delayed
FL2156,Qatar Airways,DXB,MAA,04-02-2025,05:14:33,56,18:19:40,74,78,1707,Fog,Late Aircraft,G33,T1,242,Wednesday,November,Delayed
FL2157,Air India,BLR,HYD,09-04-2026,13:52:16,130,10:34:28,161,336,851,Clear,Technical,G3,T1,202,Monday,April,Delayed
FL2158,Vistara,HYD,BLR,17-11-2025,07:27:30,126,05:28:55,160,114,3031,Cloudy,Crew Issue,G45,T2,233,Saturday,January,Delayed
FL2159,SpiceJet,BLR,BOM,14-04-2026,01:03:39,111,17:33:49,123,257,672,Rain,Weather,G13,T2,136,Sunday,May,Delayed
FL2160,Qatar Airways,MAA,DXB,22-11-2025,05:59:04,80,04:32:40,71,334,803,Clear,Late Aircraft,G7,T2,167,Sunday,January,Delayed
FL2161,IndiGo,DEL,SIN,19-06-2024,10:49:57,41,11:16:41,72,335,2676,Fog,Security,G17,T2,332,Sunday,February,Delayed
FL2162,Emirates,DXB,MAA,25-01-2025,18:46:13,174,07:00:02,165,122,4969,Clear,Crew Issue,G36,T3,68,Sunday,March,Delayed
FL2163,Akasa Air,BLR,DEL,17-06-2024,02:37:50,16,09:26:49,10,305,3110,Cloudy,Weather,G7,T3,130,Saturday,October,Delayed
FL2164,IndiGo,HYD,BLR,02-11-2025,20:50:09,38,18:34:11,63,256,503,Rain,Security,G4,T1,265,Sunday,June,Delayed
FL2165,Akasa Air,CCU,SIN,06-07-2024,22:55:33,28,10:49:28,26,255,606,Storm,Late Aircraft,G24,T3,63,Tuesday,July,Delayed
FL2166,IndiGo,BLR,BOM,28-05-2024,17:22:59,68,04:25:46,75,116,1022,Rain,Technical,G12,T2,259,Thursday,July,Delayed
FL2167,Akasa Air,HYD,SIN,08-01-2025,17:32:20,16,16:24:02,35,262,3982,Clear,Crew Issue,G23,T3,258,Wednesday,December,Delayed
FL2168,Akasa Air,BOM,BLR,16-11-2024,23:34:29,128,06:57:14,132,347,2599,Storm,Crew Issue,G9,T3,320,Tuesday,May,Delayed
FL2169,Vistara,MAA,BLR,11-09-2025,21:25:23,155,04:09:53,168,247,2344,Fog,Air Traffic,G35,T1,263,Saturday,October,Delayed
FL2170,Emirates,DEL,SIN,29-11-2024,05:33:27,26,01:49:32,34,135,3692,Clear,Late Aircraft,G21,T3,158,Tuesday,May,Delayed
FL2171,Emirates,DXB,MAA,17-02-2026,03:30:09,128,01:21:43,127,106,2150,Fog,Late Aircraft,G32,T1,152,Friday,April,Delayed
FL2172,IndiGo,SIN,BLR,28-06-2025,10:48:30,123,10:26:25,134,205,2203,Storm,Air Traffic,G46,T2,76,Monday,April,Delayed
FL2173,Qatar Airways,HYD,BOM,03-10-2025,07:10:05,17,04:50:01,45,141,2775,Rain,Crew Issue,G8,T3,303,Wednesday,November,Delayed
FL2174,IndiGo,DXB,SIN,13-07-2025,14:50:42,161,01:23:39,157,97,2740,Fog,Weather,G9,T2,249,Thursday,December,Delayed
FL2175,SpiceJet,DXB,SIN,19-04-2025,14:26:41,178,04:30:55,202,141,2736,Storm,Weather,G14,T1,269,Saturday,May,Delayed
FL2176,Vistara,BOM,BLR,03-09-2024,16:49:07,157,16:11:41,150,226,3839,Cloudy,Late Aircraft,G25,T3,253,Saturday,June,Delayed
FL2177,IndiGo,SIN,CCU,23-02-2025,12:47:31,149,03:26:24,169,338,703,Clear,Late Aircraft,G38,T3,117,Tuesday,November,Delayed
FL2178,Emirates,SIN,DXB,26-08-2025,06:57:51,87,19:33:00,101,60,1458,Rain,Weather,G31,T2,189,Tuesday,November,Delayed
FL2179,Akasa Air,HYD,MAA,11-02-2025,07:25:29,105,16:14:50,99,167,4573,Clear,Weather,G42,T1,195,Tuesday,September,Delayed
FL2180,Akasa Air,MAA,SIN,08-12-2024,07:06:17,73,03:30:47,77,167,2364,Storm,Air Traffic,G4,T2,346,Thursday,December,Delayed
FL2181,Air India,MAA,BLR,24-12-2024,22:46:06,118,23:38:24,141,257,3857,Cloudy,Air Traffic,G45,T2,228,Tuesday,February,Delayed
FL2182,Air India,DXB,MAA,12-11-2025,11:04:27,125,03:16:13,148,103,4154,Storm,Crew Issue,G14,T3,227,Tuesday,January,Delayed
FL2183,Emirates,DEL,CCU,05-10-2025,23:44:27,100,06:30:42,139,62,2561,Cloudy,Late Aircraft,G22,T1,123,Monday,August,Delayed
FL2184,Emirates,BLR,MAA,31-10-2025,18:04:06,50,19:24:00,42,152,987,Rain,Weather,G17,T2,56,Friday,July,Delayed
FL2185,IndiGo,HYD,BOM,15-03-2026,23:04:59,12,16:28:46,3,63,3509,Fog,Technical,G39,T3,137,Monday,January,On-Time
FL2186,Vistara,DXB,SIN,29-03-2025,16:35:29,16,13:25:30,11,270,624,Storm,Weather,G32,T1,268,Saturday,April,Delayed
FL2187,Qatar Airways,BLR,SIN,10-07-2024,19:32:50,20,08:37:15,33,63,451,Fog,Air Traffic,G35,T3,308,Thursday,July,Delayed
FL2188,Qatar Airways,MAA,HYD,02-02-2025,09:38:21,67,16:33:01,93,227,987,Rain,Security,G35,T1,105,Sunday,May,Delayed
FL2189,Air India,BLR,HYD,29-04-2026,14:04:54,107,22:50:05,121,355,3695,Storm,Technical,G46,T1,190,Wednesday,May,Delayed
FL2190,Vistara,BLR,CCU,07-01-2025,01:28:15,154,13:29:06,149,332,2067,Rain,Air Traffic,G49,T3,307,Saturday,November,Delayed
FL2191,IndiGo,SIN,DEL,06-01-2025,04:54:39,76,15:31:21,67,230,4390,Storm,Technical,G26,T2,71,Saturday,July,Delayed
FL2192,Vistara,BLR,DXB,08-08-2025,01:31:47,110,04:36:21,142,286,3815,Storm,Late Aircraft,G12,T3,265,Wednesday,February,Delayed
FL2193,IndiGo,BOM,CCU,27-11-2024,07:09:44,68,02:01:33,77,162,3922,Clear,Air Traffic,G13,T1,346,Thursday,June,Delayed
FL2194,SpiceJet,DEL,BOM,26-02-2026,16:01:03,56,18:42:57,90,327,1848,Cloudy,Security,G10,T2,106,Wednesday,July,Delayed
FL2195,Akasa Air,CCU,BOM,10-11-2024,04:58:51,39,23:17:07,44,187,472,Clear,Security,G35,T1,308,Wednesday,March,Delayed
FL2196,Vistara,SIN,MAA,26-05-2024,02:53:32,119,20:24:26,113,277,822,Rain,Weather,G7,T2,166,Saturday,September,Delayed
FL2197,SpiceJet,DXB,BOM,18-12-2025,10:17:22,137,19:29:09,168,175,2509,Clear,Air Traffic,G3,T1,249,Tuesday,August,Delayed
FL2198,SpiceJet,HYD,DXB,09-02-2025,20:49:58,30,09:29:11,30,296,4376,Storm,Air Traffic,G2,T2,119,Friday,May,Delayed
FL2199,Air India,CCU,BLR,19-06-2025,22:09:06,40,05:56:12,61,79,2788,Fog,Late Aircraft,G34,T2,248,Sunday,March,Delayed
